,ID,Fuel type,Engine volume,Cylinders,Gear box type,Leather interior,Airbags,Drive wheels,Wheel
355,45796881,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
356,45801349,Petrol,2,4.0,Automatic,No,6,Front,Right-hand drive
357,45803109,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
358,45810274,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
359,45816654,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
360,45809770,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
361,45682514,Petrol,2.4,4.0,Tiptronic,No,10,Front,Left wheel
362,45732640,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
363,45803334,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
364,45235243,Hybrid,1.8,4.0,Automatic,No,12,Front,Left wheel
365,45732741,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
366,45569356,Petrol,1.8,4.0,Tiptronic,No,12,Front,Left wheel
367,45757721,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
368,45815351,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
369,45803322,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
370,45804868,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
371,45491644,Petrol,2.5,6.0,Tiptronic,Yes,12,Rear,Left wheel
372,45802275,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
373,45658776,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
374,45788303,Diesel,2.4,4.0,Manual,No,2,Rear,Left wheel
375,45809240,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
376,45803780,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
377,45730373,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
378,45617817,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
379,45537268,Diesel,2.2 Turbo,4.0,Manual,No,4,Rear,Left wheel
380,44719048,Petrol,0.7,3.0,Automatic,No,2,Front,Right-hand drive
381,45725138,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
382,45804512,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
383,45802112,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
384,45547620,Hybrid,2.5,4.0,Automatic,No,12,Front,Left wheel
385,45744745,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
386,45694949,Hybrid,2.5,4.0,Variator,No,0,Front,Left wheel
387,45746583,Hybrid,1.5,4.0,Automatic,No,8,Front,Right-hand drive
388,45766463,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
389,45756836,Petrol,2.0 Turbo,4.0,Manual,No,8,Front,Left wheel
390,45772942,Petrol,1.3,4.0,Variator,No,5,Front,Right-hand drive
391,45815556,Petrol,1.8,4.0,Manual,No,6,Front,Left wheel
392,45793973,Diesel,2.0 Turbo,6.0,Manual,Yes,4,Front,Left wheel
393,45418147,Petrol,1.8 Turbo,4.0,Tiptronic,Yes,10,Front,Left wheel
394,45759758,Petrol,0.7,3.0,Manual,No,2,4x4,Right-hand drive
395,45810764,Hybrid,2,4.0,Tiptronic,Yes,10,Front,Right-hand drive
396,45766173,Hybrid,1.3,4.0,Tiptronic,No,2,Front,Right-hand drive
397,45814787,Petrol,4.8,8.0,Tiptronic,Yes,12,Rear,Left wheel
398,45804403,Petrol,2.5,4.0,Tiptronic,No,12,4x4,Left wheel
399,45654585,Hybrid,3.5,6.0,Automatic,Yes,12,Front,Left wheel
400,45761649,Diesel,2.5,2.0,Manual,No,2,Front,Left wheel
401,45805624,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
402,45793535,Hybrid,1.3,4.0,Automatic,No,8,Front,Right-hand drive
403,45732782,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
404,45806608,Hybrid,1.5,4.0,Automatic,No,12,Front,Left wheel
405,45787228,Hybrid,2.5,4.0,Variator,Yes,10,Front,Left wheel
406,45793522,Petrol,3.2,6.0,Tiptronic,Yes,7,4x4,Left wheel
407,45661467,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
408,45787208,Hybrid,1.8,4.0,Automatic,No,12,Front,Left wheel
409,45615670,Petrol,1.4 Turbo,4.0,Tiptronic,No,10,Front,Left wheel
410,45656229,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
411,45806771,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
412,44675569,Diesel,2.2 Turbo,4.0,Manual,No,2,Front,Left wheel
413,45641652,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
414,45769489,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
415,44930562,Petrol,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
416,44889000,Petrol,1.4 Turbo,4.0,Automatic,No,8,Front,Left wheel
417,45793531,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
418,45813161,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
419,45732969,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
420,45763904,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
421,45797639,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
422,45507522,Petrol,2.5,6.0,Tiptronic,No,6,4x4,Right-hand drive
423,44840731,Hybrid,2.4,4.0,Variator,No,12,Front,Left wheel
424,45815751,Petrol,2.0 Turbo,6.0,Tiptronic,Yes,12,Rear,Left wheel
425,45815372,CNG,2,4.0,Manual,No,4,Rear,Left wheel
426,45768685,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
427,45810115,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
428,45814766,LPG,5.4,8.0,Automatic,Yes,6,4x4,Left wheel
429,45782195,Diesel,2.4,6.0,Manual,No,4,Rear,Left wheel
430,45773548,CNG,1.8,4.0,Manual,No,4,Front,Left wheel
431,45809650,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
432,45764162,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
433,45760740,Petrol,2,4.0,Automatic,Yes,0,Front,Left wheel
434,45801743,Petrol,1.8,4.0,Automatic,No,16,Front,Left wheel
435,45812917,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
436,45801930,LPG,1.6,4.0,Automatic,Yes,4,Front,Left wheel
437,45731010,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
438,45801991,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
439,45816319,Petrol,1.3,4.0,Manual,No,4,4x4,Left wheel
440,45804423,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
441,45812673,Diesel,1.6,4.0,Automatic,Yes,12,Front,Left wheel
442,45808966,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
443,45813415,Petrol,4.4,8.0,Automatic,Yes,12,4x4,Left wheel
444,45786773,Hybrid,1.8,4.0,Tiptronic,Yes,12,Front,Left wheel
445,45803971,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
446,45784866,Hybrid,1.8,6.0,Automatic,No,1,Front,Left wheel
447,45067720,Hybrid,1.5,4.0,Automatic,No,6,Front,Right-hand drive
448,45815832,Petrol,1.3,4.0,Manual,Yes,6,Rear,Left wheel
449,45775702,Hybrid,1.8,4.0,Automatic,No,6,Front,Left wheel
450,45733413,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
451,45802860,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
452,45788616,Petrol,1.8,4.0,Tiptronic,Yes,12,Front,Left wheel
453,45263113,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,8,4x4,Left wheel
454,45807594,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
455,45756444,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
456,45773579,Diesel,1.3 Turbo,16.0,Manual,No,8,Front,Left wheel
457,45775203,Petrol,2.4,6.0,Manual,No,0,Rear,Left wheel
458,45810778,Petrol,2,4.0,Manual,No,0,Front,Left wheel
459,45813152,Hybrid,2.4,4.0,Automatic,Yes,12,Front,Left wheel
460,45816582,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
461,45662050,Hybrid,1.3,4.0,Automatic,Yes,0,Front,Left wheel
462,45776194,Petrol,1.8 Turbo,4.0,Automatic,Yes,8,Front,Left wheel
463,45654686,Petrol,3.5,6.0,Automatic,Yes,0,Rear,Left wheel
464,45731424,Hybrid,1.8,4.0,Variator,No,8,Front,Left wheel
465,45773751,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
466,45488069,Hybrid,1.3,4.0,Automatic,No,4,Front,Right-hand drive
467,45810460,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
468,45736700,Hybrid,2,4.0,Automatic,No,10,Front,Left wheel
469,45770530,Petrol,2.4,6.0,Tiptronic,Yes,12,Rear,Left wheel
470,45763114,Petrol,3,6.0,Tiptronic,No,8,4x4,Left wheel
471,45785472,Petrol,3.2,6.0,Tiptronic,Yes,8,Rear,Right-hand drive
472,45793471,Petrol,1.8,4.0,Manual,No,2,Rear,Left wheel
473,45660988,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
474,45797535,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
475,45644818,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
476,45800564,Hybrid,1.6,1.0,Automatic,No,5,4x4,Left wheel
477,45816443,LPG,3.5,6.0,Tiptronic,No,4,4x4,Right-hand drive
478,45730751,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
479,44959769,Petrol,1.5,4.0,Tiptronic,No,12,Front,Left wheel
480,45774877,Petrol,3,6.0,Tiptronic,Yes,12,4x4,Left wheel
481,40489113,Petrol,2.7,4.0,Automatic,Yes,10,4x4,Left wheel
482,45732150,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
483,45761340,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
484,45729553,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
485,45781983,CNG,4.7,8.0,Automatic,Yes,0,4x4,Left wheel
486,44874016,Diesel,2.2 Turbo,4.0,Manual,No,2,Front,Left wheel
487,45765240,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
488,45773896,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
489,45816530,Hybrid,2,4.0,Automatic,No,4,Front,Left wheel
490,45730818,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
491,45743014,Petrol,3,6.0,Tiptronic,Yes,12,4x4,Left wheel
492,45766665,Petrol,4.7,8.0,Automatic,Yes,0,4x4,Left wheel
493,45781924,Petrol,2.5,4.0,Automatic,No,0,Front,Left wheel
494,45757260,CNG,2.4,4.0,Automatic,Yes,2,Rear,Right-hand drive
495,45810170,LPG,3.7,6.0,Automatic,Yes,8,4x4,Left wheel
496,44271246,Petrol,1.6,4.0,Manual,No,6,Front,Left wheel
497,45793308,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
498,45644667,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
499,45751082,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
500,45787332,Hybrid,2.4 Turbo,2.0,Tiptronic,No,4,Front,Right-hand drive
501,45732692,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
502,45769246,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
503,44997899,Hybrid,1.8,4.0,Automatic,No,8,Front,Left wheel
504,45792848,Petrol,1.2,4.0,Manual,No,4,Front,Left wheel
505,45804356,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
506,45811194,Petrol,3,6.0,Tiptronic,Yes,12,Rear,Left wheel
507,45813701,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
508,45798590,CNG,3,6.0,Manual,No,0,4x4,Left wheel
509,45796806,Petrol,2.5,4.0,Tiptronic,Yes,12,Front,Left wheel
510,45757316,Petrol,4.7,8.0,Automatic,Yes,0,4x4,Left wheel
511,45801997,Petrol,5,8.0,Automatic,Yes,8,Rear,Left wheel
512,45647943,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
513,45781318,Petrol,1.8,4.0,Manual,No,4,Rear,Left wheel
514,45797565,Petrol,1.3,4.0,Automatic,No,4,4x4,Right-hand drive
515,45797099,Petrol,3.8,4.0,Automatic,Yes,4,Front,Left wheel
516,45656510,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
517,45732679,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
518,45726790,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
519,45793446,Petrol,2,6.0,Manual,No,0,Rear,Left wheel
520,45772875,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
521,45776646,Petrol,2.5,6.0,Tiptronic,Yes,4,Rear,Left wheel
522,45768834,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
523,45816149,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
524,45813669,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
525,45787465,Petrol,2,4.0,Manual,No,4,Front,Left wheel
526,45749251,Hybrid,1.5,4.0,Variator,No,8,Front,Right-hand drive
527,45661019,Diesel,3,6.0,Automatic,Yes,12,4x4,Left wheel
528,45809534,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
529,45774076,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
530,45764936,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
531,45635105,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
532,45772023,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
533,45702752,Petrol,2,4.0,Automatic,Yes,12,4x4,Left wheel
534,40642395,Petrol,2.2,5.0,Automatic,No,6,Front,Left wheel
535,45805172,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
536,45776696,Hybrid,1.5,4.0,Automatic,No,10,Front,Left wheel
537,45811325,Petrol,2.4,4.0,Tiptronic,No,0,Front,Left wheel
538,45804280,Petrol,2.4,4.0,Tiptronic,Yes,8,4x4,Left wheel
539,45655495,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
540,45417836,Hybrid,1.8,4.0,Automatic,Yes,10,Front,Left wheel
541,45766570,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
542,45767376,Hybrid,1.5,4.0,Variator,No,8,Front,Left wheel
543,45792346,Petrol,1.3,4.0,Automatic,No,2,Front,Right-hand drive
544,45792539,Petrol,1.8,4.0,Automatic,No,4,Front,Right-hand drive
545,45756859,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
546,45798242,Petrol,3.0 Turbo,6.0,Tiptronic,Yes,12,4x4,Left wheel
547,45769158,Hybrid,0.4,4.0,Automatic,Yes,0,Front,Left wheel
548,45464974,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
549,45731352,Diesel,2,4.0,Automatic,Yes,12,Rear,Left wheel
550,45815325,Petrol,1.6 Turbo,4.0,Tiptronic,Yes,8,Front,Left wheel
551,45732813,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
552,45744437,Petrol,2.4,4.0,Automatic,No,6,4x4,Left wheel
553,45793088,Petrol,1,4.0,Manual,No,6,Front,Left wheel
554,45490926,Petrol,2,4.0,Automatic,Yes,6,4x4,Right-hand drive
555,45810490,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
556,45769346,Petrol,1.6,4.0,Automatic,No,4,Front,Left wheel
557,45768182,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
558,45794041,Petrol,3.7,6.0,Manual,Yes,12,Rear,Left wheel
559,45793873,Diesel,2.5 Turbo,4.0,Manual,No,0,4x4,Right-hand drive
560,45809818,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
561,45730838,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
562,45761908,Petrol,2.6,6.0,Tiptronic,Yes,8,Rear,Left wheel
563,45773547,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
564,45682814,Diesel,1.9 Turbo,4.0,Manual,No,1,Front,Left wheel
565,45783544,Petrol,2,4.0,Tiptronic,No,4,Rear,Right-hand drive
566,45768672,Petrol,1.5,4.0,Automatic,Yes,12,Front,Left wheel
567,45776659,CNG,2,4.0,Manual,No,4,Front,Left wheel
568,45713004,Petrol,2.5,4.0,Tiptronic,Yes,6,Front,Left wheel
569,45750739,Petrol,4.8,8.0,Tiptronic,Yes,8,4x4,Left wheel
570,45775733,Petrol,1.6,4.0,Manual,No,0,Front,Left wheel
571,45196673,Petrol,2.4,4.0,Tiptronic,Yes,8,Front,Left wheel
572,45799450,Petrol,3.0 Turbo,6.0,Tiptronic,Yes,8,Rear,Left wheel
573,45731517,Petrol,4.4 Turbo,8.0,Tiptronic,Yes,12,Rear,Left wheel
574,45746606,Hybrid,1.3,4.0,Variator,Yes,2,Front,Right-hand drive
575,45802888,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
576,45796184,Petrol,2.5,6.0,Tiptronic,Yes,6,Rear,Left wheel
577,45805339,Petrol,1.4 Turbo,4.0,Tiptronic,No,6,Front,Left wheel
578,45757200,Hybrid,1.8,4.0,Automatic,No,0,Front,Left wheel
579,42285726,Petrol,4.7 Turbo,8.0,Tiptronic,Yes,10,4x4,Left wheel
580,45809978,Petrol,2.4,4.0,Automatic,Yes,4,Front,Left wheel
581,45804658,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
582,45525027,Hybrid,1.5,4.0,Automatic,No,8,Front,Left wheel
583,45262568,Petrol,1.8,4.0,Automatic,No,10,Front,Left wheel
584,45810788,Petrol,2.5,4.0,Tiptronic,No,10,Front,Left wheel
585,45782069,Petrol,2.4,4.0,Tiptronic,No,10,Rear,Right-hand drive
586,45809011,Petrol,1.9,4.0,Automatic,Yes,4,Front,Left wheel
587,45788373,Petrol,1.6,4.0,Tiptronic,Yes,4,Front,Left wheel
588,45763112,Petrol,1.8,4.0,Tiptronic,Yes,8,Front,Left wheel
589,44691279,Diesel,2.4 Turbo,4.0,Manual,No,0,Rear,Left wheel
590,44109014,Hybrid,1.5,4.0,Variator,No,0,Front,Right-hand drive
591,44035617,Petrol,1.6 Turbo,4.0,Manual,Yes,10,Front,Left wheel
592,45701762,Diesel,1.7,4.0,Manual,No,2,Front,Left wheel
593,45772207,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
594,45171802,Petrol,2.5,4.0,Tiptronic,No,10,4x4,Left wheel
595,45764866,CNG,2.5,6.0,Tiptronic,Yes,8,Rear,Left wheel
596,45791030,Petrol,3.6,6.0,Tiptronic,No,6,Rear,Left wheel
597,45701090,CNG,2,4.0,Manual,No,2,Rear,Left wheel
598,45788394,Petrol,2.2,4.0,Automatic,Yes,6,Front,Left wheel
599,45800688,Petrol,3,6.0,Tiptronic,Yes,8,4x4,Left wheel
600,45776513,Petrol,2,4.0,Tiptronic,No,6,Rear,Right-hand drive
601,45664259,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
602,45803386,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
603,45815375,Petrol,3.0 Turbo,6.0,Automatic,Yes,8,4x4,Left wheel
604,45799453,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
605,45732792,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
606,42541006,Petrol,3,6.0,Automatic,Yes,6,4x4,Left wheel
607,45654826,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
608,45729723,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
609,45783054,Petrol,2.0 Turbo,4.0,Automatic,Yes,8,Front,Left wheel
610,45656685,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
611,45802332,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
612,45773972,Petrol,2,4.0,Automatic,Yes,0,Front,Left wheel
613,45813351,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
614,45791973,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
615,45810397,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
616,45801912,Petrol,2.2,6.0,Tiptronic,No,5,Rear,Left wheel
617,45674384,Hybrid,1.8,4.0,Variator,No,11,Front,Left wheel
618,44962208,Petrol,2.5,6.0,Automatic,No,10,Front,Left wheel
619,44491221,Hybrid,1.8,4.0,Tiptronic,Yes,12,Front,Left wheel
620,45797440,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
621,45803037,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
622,45781778,Petrol,2,4.0,Manual,No,8,4x4,Left wheel
623,45805158,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
624,45778474,Diesel,2.4,4.0,Manual,No,0,Rear,Left wheel
625,45803396,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
626,45777979,CNG,2.5,6.0,Manual,No,4,Rear,Left wheel
627,45788258,Petrol,1.6,4.0,Tiptronic,No,8,Front,Left wheel
628,45767389,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
629,45775119,Petrol,3.5,6.0,Tiptronic,Yes,12,Rear,Left wheel
630,44526921,Hybrid,3.3,6.0,Automatic,Yes,10,4x4,Left wheel
631,45787468,Diesel,2.2 Turbo,4.0,Manual,No,4,Front,Left wheel
632,45802296,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
633,45367132,Hybrid,2.5 Turbo,4.0,Tiptronic,No,8,Front,Left wheel
634,45700038,Petrol,1.8,4.0,Automatic,No,2,4x4,Left wheel
635,45645755,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
636,45793937,Petrol,2,4.0,Manual,Yes,6,Rear,Left wheel
637,45793760,Petrol,3,6.0,Tiptronic,Yes,6,Rear,Left wheel
638,45772061,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
639,45620684,Petrol,4.4,8.0,Automatic,Yes,0,4x4,Left wheel
640,45803572,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
641,45808567,Petrol,2,4.0,Automatic,Yes,12,4x4,Left wheel
642,45791126,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
643,45809096,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
644,45725235,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
645,45798505,LPG,2.4,4.0,Variator,No,6,Front,Right-hand drive
646,45653699,Diesel,2.4,4.0,Manual,No,2,4x4,Left wheel
647,45789888,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
648,45745111,Hybrid,1.3,4.0,Automatic,No,0,Front,Right-hand drive
649,45816140,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
650,45089390,Petrol,2.5,4.0,Tiptronic,Yes,12,Front,Left wheel
651,45642392,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
652,45777856,Petrol,2,4.0,Manual,No,4,4x4,Left wheel
653,45782226,Hybrid,1.3,4.0,Variator,No,8,Front,Left wheel
654,45797674,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
655,45642496,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
656,45816638,Petrol,1.6,3.0,Automatic,No,0,Front,Left wheel
657,45725500,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
658,45518419,Petrol,2,4.0,Tiptronic,No,12,Front,Left wheel
659,45816597,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
660,45815900,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
661,45795519,Plug-in Hybrid,2,4.0,Automatic,No,0,Front,Left wheel
662,45020059,Petrol,2.3,6.0,Automatic,No,6,Front,Right-hand drive
663,45809074,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
664,45789776,Petrol,0.8,4.0,Automatic,Yes,4,Front,Left wheel
665,45768348,LPG,2,4.0,Tiptronic,Yes,0,Front,Left wheel
666,45744803,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
667,45644820,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
668,45809726,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
669,45727306,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
670,45810298,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
671,45804231,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
672,41921968,Petrol,1.6,4.0,Automatic,No,6,Front,Right-hand drive
673,45651078,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
674,45776506,Petrol,1.4,4.0,Manual,No,0,Front,Left wheel
675,45283965,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,12,Rear,Left wheel
676,45809339,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
677,45793975,Diesel,1.5 Turbo,4.0,Manual,No,6,Front,Left wheel
678,45800055,Petrol,2.5,6.0,Manual,No,6,Rear,Left wheel
679,45793506,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
680,45308956,Diesel,2.0 Turbo,4.0,Manual,No,9,Rear,Left wheel
681,45807034,Hybrid,2,4.0,Variator,Yes,12,Front,Left wheel
682,45815350,Petrol,2,4.0,Automatic,Yes,12,4x4,Left wheel
683,45793280,Petrol,1,4.0,Automatic,Yes,4,Front,Left wheel
684,45550613,Petrol,1.8,4.0,Tiptronic,No,8,Front,Left wheel
685,45806823,Hybrid,1.5,4.0,Automatic,No,4,Front,Right-hand drive
686,45793534,Petrol,1.4,4.0,Automatic,No,4,Front,Right-hand drive
687,45804529,Petrol,3.6,4.0,Automatic,Yes,4,Front,Left wheel
688,45618035,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
689,45728747,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
690,45802787,Diesel,2.2,4.0,Automatic,Yes,4,Front,Left wheel
691,45769352,Petrol,2.4,4.0,Automatic,Yes,0,Front,Left wheel
692,45344701,Hybrid,2.4,4.0,Automatic,Yes,10,Front,Left wheel
693,45794369,Petrol,1.3,4.0,Automatic,No,6,Front,Right-hand drive
694,45808645,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
695,45042623,Hybrid,1.8,4.0,Variator,No,12,Front,Left wheel
696,45654360,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
697,43222352,Petrol,1.3,4.0,Automatic,No,4,Front,Right-hand drive
698,45522608,Petrol,2,4.0,Manual,Yes,8,Front,Left wheel
699,45386880,Petrol,2.5,4.0,Automatic,No,10,4x4,Left wheel
700,45806621,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
701,45657165,Petrol,4.7,8.0,Automatic,Yes,8,4x4,Left wheel
702,45773725,Petrol,2,4.0,Automatic,Yes,0,Front,Left wheel
703,45815398,Petrol,2.4,4.0,Tiptronic,Yes,8,Front,Left wheel
704,44922073,Petrol,2,4.0,Automatic,No,8,Front,Left wheel
705,43951626,Petrol,1.3,4.0,Automatic,No,4,Front,Right-hand drive
706,45649868,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
707,45811644,LPG,0.2 Turbo,4.0,Tiptronic,No,2,4x4,Left wheel
708,45791839,Petrol,2,6.0,Automatic,No,8,Front,Left wheel
709,45784836,Petrol,1.2,3.0,Automatic,No,2,Front,Right-hand drive
710,45816648,Petrol,1.8,4.0,Automatic,No,10,Front,Left wheel
